"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"27/08/2024";"0300";"19,3";"19,9";"19,3";"89,0";"90,0";"84,0";"17,5";"17,6";"17,1";"969,4";"969,5";"969,3";"2,4";"120,0";"4,8";"";"0,0"
"27/08/2024";"0400";"19,2";"19,3";"18,6";"92,0";"93,0";"89,0";"17,9";"17,9";"17,1";"968,9";"969,4";"968,9";"1,7";"134,0";"3,9";"";"0,0"
"27/08/2024";"0500";"19,3";"19,5";"19,2";"91,0";"92,0";"90,0";"17,7";"17,9";"17,7";"968,6";"968,9";"968,6";"1,2";"142,0";"3,0";"";"0,0"
"27/08/2024";"0600";"18,8";"19,3";"18,8";"94,0";"94,0";"91,0";"17,8";"17,8";"17,6";"968,6";"968,6";"968,4";"1,4";"94,0";"2,6";"";"0,0"
"27/08/2024";"0700";"18,6";"18,9";"18,3";"100,0";"100,0";"94,0";"18,6";"18,6";"17,3";"968,7";"968,7";"968,5";"1,8";"98,0";"3,0";"";"0,0"
"27/08/2024";"0800";"18,8";"18,8";"18,4";"";"";"";"";"";"";"969,2";"969,2";"968,7";"2,1";"109,0";"3,6";"";"0,0"
"27/08/2024";"0900";"18,6";"18,8";"18,5";"99,0";"100,0";"99,0";"18,4";"18,7";"18,4";"969,7";"969,7";"969,2";"1,6";"140,0";"4,4";"";"0,0"
"27/08/2024";"1000";"19,4";"19,4";"18,5";"93,0";"100,0";"93,0";"18,3";"18,9";"18,2";"970,6";"970,6";"969,7";"1,5";"152,0";"3,2";"170,90";"0,0"
"27/08/2024";"1100";"23,0";"24,0";"19,4";"70,0";"94,0";"68,0";"17,3";"19,1";"17,3";"971,4";"971,4";"970,6";"2,9";"122,0";"5,5";"990,50";"0,0"
"27/08/2024";"1200";"25,3";"26,4";"22,4";"59,0";"74,0";"56,0";"16,8";"18,3";"16,6";"972,0";"972,0";"971,4";"3,7";"117,0";"7,1";"1441,70";"0,0"
"27/08/2024";"1300";"27,4";"27,5";"23,9";"46,0";"63,0";"46,0";"14,8";"16,9";"14,3";"971,8";"972,1";"971,7";"3,8";"104,0";"7,7";"1713,00";"0,0"
"27/08/2024";"1400";"27,7";"28,9";"26,1";"42,0";"48,0";"41,0";"13,5";"15,6";"12,9";"971,1";"971,8";"971,1";"4,2";"131,0";"8,6";"1987,40";"0,0"
"27/08/2024";"1500";"30,5";"30,5";"27,4";"36,0";"43,0";"36,0";"13,7";"14,6";"12,5";"970,1";"971,1";"970,1";"4,7";"107,0";"9,9";"2133,50";"0,0"
"27/08/2024";"1600";"29,4";"31,6";"27,9";"33,0";"40,0";"32,0";"11,5";"13,7";"11,5";"969,1";"970,1";"969,1";"5,0";"99,0";"9,9";"2374,10";"0,0"
"27/08/2024";"1700";"32,2";"32,6";"28,7";"30,0";"35,0";"28,0";"12,2";"13,0";"10,7";"967,9";"969,1";"967,9";"4,4";"107,0";"8,9";"2576,70";"0,0"
"27/08/2024";"1800";"29,5";"32,9";"29,1";"34,0";"34,0";"27,0";"12,0";"12,2";"10,7";"967,6";"967,9";"967,6";"4,0";"102,0";"9,9";"1827,60";"0,0"
"27/08/2024";"1900";"30,1";"31,0";"28,6";"34,0";"38,0";"31,0";"12,7";"13,3";"11,4";"967,6";"967,7";"967,5";"4,6";"112,0";"9,8";"1233,80";"0,0"
"27/08/2024";"2000";"27,8";"30,1";"27,2";"47,0";"47,0";"34,0";"15,5";"15,7";"12,3";"968,1";"968,1";"967,6";"5,9";"121,0";"11,1";"868,70";"0,0"
"27/08/2024";"2100";"25,2";"27,8";"25,2";"59,0";"59,0";"47,0";"16,5";"16,5";"15,5";"968,6";"968,6";"968,1";"5,1";"116,0";"11,1";"123,40";"0,0"
"27/08/2024";"2200";"23,2";"25,2";"23,2";"69,0";"69,0";"59,0";"17,3";"17,3";"16,4";"969,5";"969,5";"968,6";"4,6";"106,0";"10,8";"";"0,0"
"27/08/2024";"2300";"22,0";"23,2";"21,9";"75,0";"75,0";"69,0";"17,4";"17,5";"17,2";"970,3";"970,3";"969,5";"3,0";"114,0";"8,6";"";"0,0"
"28/08/2024";"0000";"21,4";"22,0";"21,3";"79,0";"79,0";"75,0";"17,6";"17,6";"17,3";"970,6";"970,6";"970,3";"2,7";"124,0";"6,7";"";"0,0"
"28/08/2024";"0100";"22,0";"22,1";"21,4";"75,0";"79,0";"75,0";"17,4";"17,7";"17,4";"971,1";"971,1";"970,6";"4,5";"120,0";"8,0";"";"0,0"
"28/08/2024";"0200";"21,5";"22,0";"21,5";"77,0";"77,0";"75,0";"17,4";"17,5";"17,3";"971,4";"971,4";"971,1";"4,1";"107,0";"10,6";"";"0,0"
"28/08/2024";"0300";"20,7";"21,5";"20,7";"80,0";"82,0";"77,0";"17,0";"17,6";"17,0";"971,2";"971,5";"971,2";"4,4";"103,0";"8,6";"";"0,0"
"28/08/2024";"0400";"20,4";"20,7";"20,4";"81,0";"81,0";"79,0";"17,0";"17,1";"16,9";"971,0";"971,3";"971,0";"3,4";"109,0";"9,2";"";"0,0"
"28/08/2024";"0500";"19,5";"20,4";"19,4";"86,0";"86,0";"81,0";"17,0";"17,0";"16,8";"970,5";"971,0";"970,5";"1,6";"118,0";"6,3";"";"0,0"
"28/08/2024";"0600";"19,8";"19,9";"19,5";"84,0";"86,0";"84,0";"17,1";"17,2";"17,1";"970,1";"970,5";"970,1";"1,7";"137,0";"3,6";"";"0,0"
"28/08/2024";"0700";"19,8";"19,9";"19,8";"86,0";"86,0";"84,0";"17,4";"17,4";"17,1";"970,0";"970,2";"970,0";"2,1";"153,0";"4,4";"";"0,0"
"28/08/2024";"0800";"19,8";"19,9";"19,8";"91,0";"91,0";"86,0";"18,4";"18,4";"17,5";"970,4";"970,4";"970,0";"3,0";"140,0";"6,5";"";"0,0"
"28/08/2024";"0900";"19,5";"19,8";"19,5";"93,0";"93,0";"91,0";"18,4";"18,5";"18,3";"970,7";"970,7";"970,4";"1,9";"157,0";"6,5";"";"0,0"
"28/08/2024";"1000";"20,2";"20,2";"19,4";"91,0";"94,0";"91,0";"18,7";"18,7";"18,4";"971,3";"971,3";"970,7";"2,1";"155,0";"4,9";"112,20";"0,0"
"28/08/2024";"1100";"22,0";"22,0";"20,2";"80,0";"91,0";"79,0";"18,5";"18,9";"17,8";"972,1";"972,1";"971,3";"2,4";"142,0";"7,3";"487,00";"0,0"
"28/08/2024";"1200";"23,3";"26,0";"21,8";"64,0";"80,0";"55,0";"16,1";"18,2";"15,5";"972,8";"972,8";"972,1";"4,8";"136,0";"9,3";"1366,70";"0,0"
"28/08/2024";"1300";"25,3";"26,2";"22,2";"58,0";"79,0";"55,0";"16,3";"19,2";"15,6";"972,6";"972,9";"972,6";"5,1";"113,0";"9,2";"1315,30";"0,0"
"28/08/2024";"1400";"24,3";"25,3";"21,4";"66,0";"86,0";"57,0";"17,5";"19,4";"16,0";"972,7";"973,2";"972,6";"4,1";"125,0";"12,0";"1279,30";"0,2"
"28/08/2024";"1500";"28,2";"28,3";"21,9";"43,0";"85,0";"43,0";"14,4";"20,3";"14,0";"971,4";"972,8";"971,4";"5,2";"121,0";"10,3";"2052,60";"0,0"
"28/08/2024";"1600";"25,7";"29,9";"25,4";"55,0";"55,0";"40,0";"16,0";"16,0";"13,7";"970,6";"971,5";"970,6";"6,8";"144,0";"12,9";"2253,90";"0,0"
"28/08/2024";"1700";"28,0";"28,3";"25,6";"43,0";"55,0";"40,0";"14,1";"16,0";"12,8";"969,4";"970,6";"969,4";"6,5";"128,0";"11,5";"1605,00";"0,0"
"28/08/2024";"1800";"28,6";"30,7";"27,3";"33,0";"45,0";"31,0";"11,0";"14,6";"10,5";"968,7";"969,4";"968,6";"6,2";"113,0";"12,8";"1810,30";"0,0"
"28/08/2024";"1900";"28,1";"29,8";"27,8";"31,0";"35,0";"30,0";"9,4";"11,7";"9,4";"968,9";"968,9";"968,7";"5,9";"120,0";"11,9";"1601,30";"0,0"
"28/08/2024";"2000";"27,4";"29,2";"27,4";"33,0";"34,0";"31,0";"9,8";"10,5";"9,7";"969,5";"969,5";"968,9";"5,4";"114,0";"11,6";"904,90";"0,0"
"28/08/2024";"2100";"24,4";"27,4";"24,4";"49,0";"49,0";"33,0";"12,9";"12,9";"9,7";"970,1";"970,1";"969,5";"4,7";"122,0";"10,7";"136,90";"0,0"
"28/08/2024";"2200";"22,9";"24,4";"22,9";"59,0";"59,0";"49,0";"14,5";"14,5";"12,9";"970,7";"970,7";"970,1";"3,9";"121,0";"9,6";"";"0,0"
"28/08/2024";"2300";"21,7";"23,0";"21,7";"65,0";"65,0";"59,0";"14,9";"14,9";"14,5";"971,3";"971,3";"970,7";"3,2";"123,0";"8,0";"";"0,0"
"29/08/2024";"0000";"21,2";"21,7";"20,8";"71,0";"71,0";"66,0";"15,8";"15,8";"15,0";"972,0";"972,0";"971,3";"2,5";"116,0";"6,7";"";"0,0"
"29/08/2024";"0100";"21,2";"21,5";"21,2";"74,0";"74,0";"71,0";"16,5";"16,5";"15,8";"972,2";"972,2";"972,0";"3,2";"129,0";"8,1";"";"0,0"
"29/08/2024";"0200";"20,1";"21,3";"20,0";"83,0";"83,0";"74,0";"17,1";"17,1";"16,5";"972,0";"972,3";"972,0";"2,2";"131,0";"8,1";"";"0,0"
"29/08/2024";"0300";"20,1";"20,2";"20,0";"85,0";"85,0";"83,0";"17,5";"17,5";"17,0";"971,6";"972,0";"971,6";"2,6";"133,0";"5,1";"";"0,0"
"29/08/2024";"0400";"19,6";"20,2";"19,5";"90,0";"91,0";"85,0";"18,0";"18,0";"17,5";"971,0";"971,6";"971,0";"2,1";"98,0";"5,8";"";"0,2"
"29/08/2024";"0500";"18,9";"19,7";"18,8";"95,0";"95,0";"90,0";"18,1";"18,2";"17,8";"970,5";"971,0";"970,5";"1,7";"97,0";"3,7";"";"0,0"
"29/08/2024";"0600";"18,6";"19,3";"18,6";"96,0";"98,0";"94,0";"17,9";"18,9";"17,8";"970,1";"970,5";"970,1";"2,8";"125,0";"5,6";"";"0,0"
"29/08/2024";"0700";"17,2";"18,6";"17,2";"100,0";"";"";"17,2";"";"";"970,2";"970,2";"970,0";"1,0";"109,0";"4,6";"";"0,0"
"29/08/2024";"0800";"18,3";"18,3";"17,2";"";"";"";"";"";"";"970,6";"970,6";"970,2";"1,5";"122,0";"3,8";"";"0,0"
"29/08/2024";"0900";"17,9";"18,4";"17,9";"";"";"";"";"";"";"970,9";"971,0";"970,6";"1,9";"101,0";"3,9";"";"0,0"
"29/08/2024";"1000";"19,6";"19,6";"17,8";"98,0";"";"";"19,3";"";"";"971,4";"971,4";"970,9";"1,8";"103,0";"3,4";"193,70";"0,0"
"29/08/2024";"1100";"23,2";"23,2";"19,6";"71,0";"98,0";"71,0";"17,7";"19,0";"17,3";"971,8";"971,8";"971,3";"4,0";"97,0";"6,7";"997,00";"0,0"
"29/08/2024";"1200";"26,1";"26,1";"22,9";"48,0";"72,0";"48,0";"14,2";"17,9";"13,9";"972,3";"972,3";"971,8";"6,6";"106,0";"10,8";"1891,20";"0,0"
"29/08/2024";"1300";"26,6";"27,5";"25,9";"49,0";"50,0";"44,0";"15,1";"15,4";"13,5";"971,9";"972,4";"971,9";"6,0";"91,0";"13,0";"2534,30";"0,0"
"29/08/2024";"1400";"28,1";"29,8";"26,3";"44,0";"51,0";"40,0";"14,6";"15,9";"14,1";"971,6";"972,0";"971,6";"6,5";"101,0";"11,6";"2354,90";"0,0"
"29/08/2024";"1500";"31,0";"31,1";"27,7";"35,0";"45,0";"35,0";"13,7";"15,1";"13,7";"970,4";"971,6";"970,4";"5,7";"108,0";"12,3";"2614,90";"0,0"
"29/08/2024";"1600";"28,7";"31,0";"27,8";"44,0";"45,0";"35,0";"15,1";"15,4";"13,3";"969,9";"970,4";"969,9";"6,3";"113,0";"12,3";"1646,70";"0,0"
"29/08/2024";"1700";"29,7";"31,8";"28,6";"41,0";"44,0";"35,0";"15,2";"15,9";"13,3";"969,0";"969,9";"969,0";"4,6";"105,0";"11,5";"2145,60";"0,0"
"29/08/2024";"1800";"28,7";"31,5";"28,6";"43,0";"44,0";"37,0";"15,0";"15,7";"14,3";"968,7";"969,1";"968,6";"5,9";"101,0";"11,5";"1446,80";"0,0"
"29/08/2024";"1900";"27,4";"29,1";"27,4";"48,0";"49,0";"43,0";"15,5";"16,1";"14,6";"968,8";"968,8";"968,7";"5,8";"97,0";"13,1";"1077,30";"0,0"
"29/08/2024";"2000";"26,1";"28,6";"26,1";"50,0";"50,0";"45,0";"15,0";"15,8";"14,8";"969,4";"969,4";"968,8";"5,6";"117,0";"11,6";"702,70";"0,0"
"29/08/2024";"2100";"24,5";"26,1";"24,5";"55,0";"56,0";"51,0";"14,8";"15,4";"14,8";"970,0";"970,0";"969,4";"5,7";"117,0";"11,0";"79,40";"0,0"
"29/08/2024";"2200";"23,8";"24,5";"23,7";"56,0";"56,0";"52,0";"14,5";"14,7";"13,8";"970,5";"970,5";"970,0";"5,9";"113,0";"11,0";"";"0,0"
"29/08/2024";"2300";"22,6";"23,8";"22,6";"53,0";"57,0";"50,0";"12,5";"14,5";"12,4";"971,1";"971,1";"970,5";"4,6";"121,0";"10,5";"";"0,0"
"30/08/2024";"0000";"21,0";"22,6";"21,0";"67,0";"67,0";"53,0";"14,6";"14,6";"12,6";"971,7";"971,7";"971,1";"3,7";"123,0";"8,7";"";"0,0"
"30/08/2024";"0100";"19,6";"21,0";"19,6";"82,0";"85,0";"67,0";"16,4";"17,3";"14,6";"972,1";"972,2";"971,7";"2,1";"132,0";"6,7";"";"0,0"
"30/08/2024";"0200";"18,7";"19,6";"18,7";"92,0";"92,0";"82,0";"17,3";"17,9";"16,4";"972,0";"972,3";"972,0";"1,9";"134,0";"3,7";"";"0,0"
"30/08/2024";"0300";"18,6";"18,8";"18,6";"93,0";"93,0";"92,0";"17,5";"17,7";"17,3";"971,5";"972,0";"971,5";"1,9";"135,0";"4,5";"";"0,0"
"30/08/2024";"0400";"18,5";"18,7";"18,4";"97,0";"97,0";"93,0";"17,9";"18,0";"17,4";"970,9";"971,5";"970,9";"1,5";"148,0";"4,4";"";"0,0"
"30/08/2024";"0500";"17,9";"18,5";"17,5";"";"100,0";"97,0";"";"18,5";"17,3";"970,2";"970,9";"970,2";"0,5";"126,0";"3,1";"";"0,0"
"30/08/2024";"0600";"18,3";"18,6";"17,9";"";"";"";"";"";"";"969,9";"970,2";"969,9";"1,1";"128,0";"2,3";"";"0,0"
"30/08/2024";"0700";"17,4";"18,4";"17,4";"";"";"";"";"";"";"969,8";"969,9";"969,7";"0,8";"123,0";"2,7";"";"0,0"
"30/08/2024";"0800";"17,4";"17,6";"17,1";"";"";"";"";"";"";"970,2";"970,2";"969,8";"0,2";"161,0";"1,5";"";"0,0"
"30/08/2024";"0900";"18,2";"18,3";"17,4";"";"";"";"";"";"";"970,7";"970,7";"970,1";"0,5";"160,0";"1,7";"0,10";"0,0"
"30/08/2024";"1000";"19,1";"19,1";"18,1";"";"";"";"";"";"";"971,1";"971,1";"970,7";"1,5";"143,0";"3,2";"215,50";"0,0"
"30/08/2024";"1100";"21,3";"21,5";"19,0";"81,0";"98,0";"80,0";"17,9";"19,5";"17,8";"971,3";"971,3";"971,1";"2,6";"120,0";"5,7";"681,80";"0,0"
"30/08/2024";"1200";"25,0";"25,0";"21,3";"55,0";"82,0";"55,0";"15,4";"18,3";"15,0";"971,5";"971,5";"971,2";"4,9";"118,0";"8,9";"1168,50";"0,0"
"30/08/2024";"1300";"27,0";"28,0";"24,8";"44,0";"55,0";"42,0";"13,9";"15,3";"13,1";"971,2";"971,7";"971,2";"4,3";"92,0";"8,9";"2090,70";"0,0"
"30/08/2024";"1400";"27,0";"28,9";"26,7";"43,0";"45,0";"36,0";"13,4";"14,2";"12,2";"970,4";"971,3";"970,3";"5,3";"115,0";"10,7";"2198,70";"0,0"
"30/08/2024";"1500";"29,0";"29,4";"26,6";"41,0";"47,0";"39,0";"14,3";"14,6";"13,5";"969,4";"970,4";"969,4";"4,8";"116,0";"10,4";"1729,50";"0,0"
"30/08/2024";"1600";"30,1";"31,9";"27,8";"33,0";"41,0";"30,0";"12,1";"14,2";"11,1";"968,1";"969,5";"968,1";"4,2";"121,0";"10,8";"2689,90";"0,0"
"30/08/2024";"1700";"31,7";"32,2";"30,0";"31,0";"33,0";"28,0";"12,3";"12,6";"11,3";"967,2";"968,1";"967,2";"5,1";"121,0";"11,6";"3028,30";"0,0"
"30/08/2024";"1800";"30,9";"31,8";"29,5";"32,0";"33,0";"30,0";"12,4";"12,5";"10,8";"966,8";"967,2";"966,7";"5,5";"128,0";"10,8";"2394,50";"0,0"
"30/08/2024";"1900";"29,7";"31,3";"28,6";"36,0";"37,0";"31,0";"13,0";"13,1";"11,0";"966,9";"966,9";"966,6";"5,6";"123,0";"11,5";"1432,50";"0,0"
"30/08/2024";"2000";"27,1";"30,2";"27,0";"42,0";"42,0";"34,0";"13,0";"13,0";"12,3";"967,4";"967,4";"966,8";"4,8";"109,0";"11,5";"665,10";"0,0"
"30/08/2024";"2100";"25,6";"27,1";"25,6";"49,0";"49,0";"42,0";"14,2";"14,2";"12,8";"967,4";"967,4";"967,3";"4,8";"108,0";"9,1";"66,80";"0,0"
"30/08/2024";"2200";"23,3";"25,6";"23,3";"60,0";"60,0";"49,0";"15,0";"15,0";"14,2";"968,2";"968,2";"967,4";"3,6";"114,0";"9,2";"";"0,0"
"30/08/2024";"2300";"21,9";"23,3";"21,8";"66,0";"66,0";"60,0";"15,3";"15,3";"15,0";"968,6";"968,6";"968,2";"2,2";"126,0";"7,4";"";"0,0"
